-3.141592653589793116	1.570796326794896558	-4229.0
-3.141592653589793116	1.553343034274953238	-2308.0
-3.141592653589793116	1.535889741755009918	-3745.0
-3.141592653589793116	1.518436449235066599	-3897.0
-3.141592653589793116	1.500983156715123501	-3492.0
-3.141592653589793116	1.483529864195180181	-2165.0
-3.141592653589793116	1.466076571675236861	-2570.0
-3.141592653589793116	1.448623279155293542	-2792.0
-3.141592653589793116	1.431169986635350222	-2100.0
-3.141592653589793116	1.413716694115406902	-1591.0
-3.141592653589793116	1.396263401595463582	-1536.0
-3.141592653589793116	1.378810109075520263	-1292.0
-3.141592653589793116	1.361356816555576943	-1327.0
-3.141592653589793116	1.343903524035633845	-1169.0
-3.141592653589793116	1.326450231515690525	-1130.0
-3.141592653589793116	1.308996938995747206	-217.0
-3.141592653589793116	1.291543646475803886	-110.0
-3.141592653589793116	1.274090353955860566	-62.0
-3.141592653589793116	1.256637061435917246	-40.0
-3.141592653589793116	1.239183768915973927	154.0
-3.141592653589793116	1.221730476396030607	-13.0
-3.141592653589793116	1.204277183876087287	-3.0
-3.141592653589793116	1.186823891356144189	368.0
-3.141592653589793116	1.169370598836200870	377.0
-3.141592653589793116	1.151917306316257550	120.0
-3.141592653589793116	1.134464013796314230	-22.0
-3.141592653589793116	1.117010721276370910	-36.0
-3.141592653589793116	1.099557428756427591	-100.0
-3.141592653589793116	1.082104136236484271	-155.0
-3.141592653589793116	1.064650843716540951	-189.0
-3.141592653589793116	1.047197551196597631	-2618.0
-3.141592653589793116	1.029744258676654534	-3539.0
-3.141592653589793116	1.012290966156711214	-3696.0
-3.141592653589793116	0.994837673636767894	-3791.0
-3.141592653589793116	0.977384381116824574	-3809.0
-3.141592653589793116	0.959931088596881255	-3845.0
-3.141592653589793116	0.942477796076937935	-180.0
-3.141592653589793116	0.925024503556994615	-1029.0
-3.141592653589793116	0.907571211037051406	-919.0
-3.141592653589793116	0.890117918517108087	-3890.0
-3.141592653589793116	0.872664625997164767	-5418.0
-3.141592653589793116	0.855211333477221447	-5036.0
-3.141592653589793116	0.837758040957278238	-5450.0
-3.141592653589793116	0.820304748437334919	-5647.0
-3.141592653589793116	0.802851455917391599	-5805.0
-3.141592653589793116	0.785398163397448279	-5619.0
-3.141592653589793116	0.767944870877504959	-5713.0
-3.141592653589793116	0.750491578357561751	-5702.0
-3.141592653589793116	0.733038285837618431	-5393.0
